test_mae
1,142.85643050922602
2,145.72003388506525
3,178.45715017100875
4,146.51441170882066
5,145.84436357302707
6,117.33187967107207
7,105.81865552294894
8,117.60306575391631
9,173.75068878520457
10,109.16179722796943
11,116.57277371954567
12,118.47135603597518
13,109.83157486382638
14,92.09529778744248
15,106.6517768547059
16,111.00910859055018
17,108.82258634885783
18,78.93064117721572
19,79.961598245577
20,144.1410386669763
21,74.99731743233544
22,80.9094735675379
23,69.74603486678208
24,84.44606231262931
25,192.16888168728624
26,70.38226919098088
27,95.91053841363004
28,64.95533518240933
29,87.22264387957607
30,80.47864106109868
31,80.24847662352742
32,66.6225589030106
33,105.50399680150319
34,87.70180218933412
35,98.65746922898282
36,82.55802487543808
37,64.14820757505383
38,103.77748543258878
39,60.4951178060212
40,58.98699027255837
41,138.05127887092007
42,73.26258616412616
43,59.224098641430565
44,63.197028195329985
45,56.845328795971795
46,67.40814020077693
47,67.91915812502639
48,71.653723134738
49,73.71531267153655
50,52.34874963053667
51,62.81029245661445
52,51.28234585462146
53,67.55524136511421
54,77.23906190621965
55,53.6215956593337
56,64.20831068171262
57,59.07600652366676
58,52.297559166912976
59,65.94547381032808
60,53.77060681712621
61,78.25578737913271
62,52.351418343326436
63,50.373729310053626
64,56.0027656969134
65,54.81510471646329
66,58.844259991344
67,52.74945965988262
68,57.695508777393066
69,48.723312872102355
70,79.6776834913229
71,51.61829621986235
72,52.46500126673141
73,64.17557425157285
74,52.6429849470084
75,63.91521410399865
76,52.526711538867545
77,53.05444701895875
78,60.25542319385213
79,60.76956968078368
80,56.18399867521006
81,51.92511572119242
82,49.602357835789384
83,52.575053176329014
84,54.011359677827976
85,47.22331155259047
86,62.76567646096356
87,54.10104558121859
88,50.967997218468945
89,45.99932375015834
90,50.555183966347165
91,62.75222469704007
92,44.412862733817505
93,45.1191974464806
94,49.66172465481569
95,46.91597084406536
96,48.404820308871344
97,50.490471144914075
98,45.9912648313136
99,45.473966690241944
100,45.08602755668623
101,49.25939030633788
102,43.5802184056074
103,46.337155079592954
104,43.77238288012499
105,44.71994085947726
106,53.61461016340835
107,41.67073230270658
108,42.43025258096525
109,53.5732428060212
110,41.775845279314275
111,47.79962486277076
112,42.35616396782502
113,44.61057839484018
114,45.463140754971924
115,43.103997989063885
116,50.27270616053709
117,49.38161141430562
118,40.779983268589284
119,40.56671847950006
120,43.67798302052105
121,51.29861543617785
122,43.32009774944053
123,45.74691036291855
124,40.75934445329983
125,47.459897394755735
126,48.910300241734575
127,48.54834097770553
128,40.98986021091078
129,42.75599685164464
130,39.9103741344002
131,40.51563588597306
132,47.33042622872947
133,41.755838840096274
134,45.308221482709115
135,39.27460097960562
136,42.43815183887177
137,39.38680171430984
138,50.44273912194401
139,42.47688149199848
140,53.8373180393109
141,48.415954350166786
142,41.020527646413036
143,38.48413187993498
144,42.5772475245957
145,39.634514340455176
146,38.46830532449437
147,38.45470049719208
148,42.41584812945995
149,42.01194488134949
150,40.81156050753705
