2r1k3/1b1p1pp1/p1q1pn2/7r/1b1BP2p/2NB3P/1PPQ1PP1/3RR1K1 w - - 2 17,116
2r1k3/1b1p1pp1/p1q1pn2/7r/1b1BPQ1p/2NB3P/1PP2PP1/3RR1K1 b - - 3 17,106
2r2k2/1b1p1p2/p1q2Q2/4p2r/1b2P2p/2NB3P/1PP2PP1/3RR1K1 w - - 0 20,150
2r2k2/1b1p1pp1/p1q1pn2/7r/1b1BPQ1p/2NB3P/1PP2PP1/3RR1K1 w - - 4 18,133
2r2k2/1b1p1p2/p1Q5/4p2r/1b2P2p/2NB3P/1PP2PP1/3RR1K1 b - - 0 20,137
5k2/1b1p1p2/p1r5/4p2r/1b2P2p/2NB3P/1PP2PP1/3RR1K1 w - - 0 21,160
2r2k2/1b1p1p2/p1q1pQ2/7r/1b2P2p/2NB3P/1PP2PP1/3RR1K1 b - - 0 19,47
2r2k2/1b1p1p2/p1q1pp2/7r/1b2PQ1p/2NB3P/1PP2PP1/3RR1K1 w - - 0 19,40
2r2k2/1b1p1pp1/p1q1pB2/7r/1b2PQ1p/2NB3P/1PP2PP1/3RR1K1 b - - 0 18,42
5k2/1b1p1p2/p1r5/4p2r/1b2P2p/2N4P/1PP1BPP1/3RR1K1 b - - 1 21,141
5k2/1b1p1p2/p1r5/4p1r1/1b2P2p/2N4P/1PP1BPP1/3RR1K1 w - - 2 22,142
5k2/1b1R1p2/p1r5/4p1r1/1b2P2p/2N4P/1PP1BPP1/4R1K1 b - - 0 22,168
2b2k2/3R1p2/p1r5/4p1r1/1b2P2p/2N4P/1PP1BPP1/4R1K1 w - - 1 23,142
2b2k2/5p2/2r5/p3p1r1/1b2P2p/2NR3P/1PP1BPP1/2R3K1 b - - 1 24,13
2b2k2/5p2/p1r5/4p1r1/1b2P2p/2NR3P/1PP1BPP1/4R1K1 b - - 2 23,96
2b2k2/5p2/2r5/p3p1r1/4P2p/2bR3P/1PP1BPP1/2R3K1 w - - 0 25,0
2b2k2/5p2/2r5/p3p1r1/4P2p/2PR3P/2P1BPP1/2R3K1 b - - 0 25,19
5k2/5p2/2r5/p3p1r1/4P2p/2P4P/2P1RPP1/2R3K1 b - - 0 27,8
5k2/5p2/b1r5/p3p1r1/4P2p/2PR3P/2P1BPP1/2R3K1 w - - 1 26,17
5k2/5p2/b1r5/p3p1r1/4P2p/2P4P/2PRBPP1/2R3K1 b - - 2 26,7
5k2/5p2/8/p3p1r1/4P2p/2r4P/2P1RPP1/R5K1 b - - 1 28,12
2b2k2/5p2/2r5/p3p1r1/1b2P2p/2NR3P/1PP1BPP1/4R1K1 w - - 0 24,122
5k2/5p2/8/p3p1r1/4P2p/2r4P/2P1RPP1/2R3K1 w - - 0 28,24
5k2/5p2/2r5/p3p1r1/4P2p/2P4P/2PRbPP1/2R3K1 w - - 0 27,18
5k2/5p2/8/R3p1r1/4P2p/7r/2P1RPP1/6K1 b - - 0 29,64
5k2/5p2/8/R3p1r1/4P2p/2r5/2P1RPP1/6K1 w - - 1 30,88
5k2/5p2/8/p3p1r1/4P2p/7r/2P1RPP1/R5K1 w - - 0 29,64
5k2/5p2/2r5/R3p1r1/4P2p/8/2PR1PPK/8 b - - 4 31,140
5k2/5p2/2r5/R3p1r1/4P2p/8/2P1RPPK/8 w - - 3 31,141
8/5pk1/2r5/3Rp1r1/4P2p/8/2PR1PPK/8 b - - 6 32,121
8/5pk1/2r5/R3p1r1/4P2p/8/2PR1PPK/8 w - - 5 32,141
8/5pk1/6r1/3Rp1r1/4P2p/8/2PR1PPK/8 w - - 7 33,137
5k2/5p2/8/R3p1r1/4P2p/2r5/2P1RPPK/8 b - - 2 30,70
8/5pk1/6r1/3Rp1r1/4P2p/5P2/2PR2PK/8 b - - 0 33,221
8/6k1/5pr1/3Rp3/4P2p/5Pr1/2P2RPK/8 w - - 0 35,400
8/5pk1/6r1/3Rp3/4P2p/5Pr1/2P2RPK/8 b - - 2 34,350
8/8/5prk/3Rp3/2P1P2p/5Pr1/5RPK/8 w - - 1 36,434
8/8/5prk/2PRp3/4P2p/5Pr1/5RPK/8 b - - 0 36,450
8/5pk1/6r1/3Rp3/4P2p/5Pr1/2PR2PK/8 w - - 1 34,309
8/6k1/5pr1/3Rp3/2P1P2p/5Pr1/5RPK/8 b - - 0 35,457
8/8/5pr1/2PRp2k/4P2p/5Pr1/5RPK/8 w - - 1 37,482
6r1/3R4/2P2p2/4p2k/4P2p/5Pr1/5RPK/8 b - - 0 38,510
6r1/3R2r1/2P2p2/4p2k/4P2p/5P2/5RPK/8 w - - 1 39,499
6r1/3R2r1/2P2pk1/4p3/4P2p/5P1K/3R2P1/8 b - - 4 40,523
8/3R4/5pr1/2P1p2k/4P2p/5Pr1/5RPK/8 b - - 2 37,494
2r5/3R2r1/2P2pk1/4p3/4P2p/5P1K/3R2P1/8 w - - 5 41,547
2r5/6R1/2P2pk1/4p3/4P2p/5P1K/3R2P1/8 b - - 0 41,576
2r5/6k1/2P2p2/4p3/4P2p/5P1K/3R2P1/8 w - - 0 42,567
6r1/3R4/5p2/2P1p2k/4P2p/5Pr1/5RPK/8 w - - 3 38,501
6r1/3R2r1/2P2p2/4p2k/4P2p/5P2/3R2PK/8 b - - 2 39,522
6r1/3R2r1/2P2pk1/4p3/4P2p/5P2/3R2PK/8 w - - 3 40,517
rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2,27
rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 4,31
rnbqk2r/ppp1bppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 2 5,11
rnbqk2r/ppp1bppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 1 5,39
rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3,25
rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6,24
rnbq1rk1/ppp1bppp/4pn2/3p2B1/2PP4/2N2N2/PP2PPPP/R2QKB1R w KQ - 3 6,26
r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 7,21
rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,24
r1bq1rk1/pppnbppp/4pn2/3P2B1/3P4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 7,17
r1bq1rk1/pppnbppp/5n2/3p2B1/3P4/2N1PN2/PPQ2PPP/R3KB1R b KQ - 1 8,33
r1bq1rk1/pppnbppp/5n2/3p2B1/3P4/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 8,37
r1bqr1k1/pppnbppp/5n2/3p2B1/3P4/2N1PN2/PPQ2PPP/R3KB1R w KQ - 2 9,39
r1bqr1k1/pppnbppp/5n2/3p2B1/3P4/2NBPN2/PPQ2PPP/R3K2R b KQ - 3 9,36
r1bqr1k1/pp1nbppp/2p2n2/3p2B1/3P4/2NBPN2/PPQ2PPP/R3K2R w KQ - 0 10,43
r1bqr1k1/1p1nbppp/2p2n2/p2p2B1/3P4/2NBPN2/PPQ2PPP/2KR3R w - - 0 11,30
r1bqr1k1/pp1nbppp/2p2n2/3p2B1/3P4/2NBPN2/PPQ2PPP/2KR3R b - - 1 10,-17
r1bqr1k1/1p1nbppp/2p2n2/p2p2B1/3P4/2NBPN1P/PPQ2PP1/2KR3R b - - 0 11,-65
r1bqr1k1/1p1nbppp/2p2n2/3p2B1/p2P4/2NBPN1P/PPQ2PP1/1K1R3R b - - 1 12,-79
r1bqr1k1/3nbp1p/2p2np1/1p1p2B1/p2P2P1/2NBPN1P/PPQ2P2/1K1R3R w - - 0 14,-58
r1bqr1k1/3nbppp/2p2n2/1p1p2B1/p2P4/2NBPN1P/PPQ2PP1/1K1R3R w - - 0 13,28
r1bqr1k1/3nbp1p/2p2np1/1p1p2B1/p2P2P1/2NBPN1P/PPQ2P2/1K4RR b - - 1 14,-174
r1bqr1k1/1p1nbppp/2p2n2/3p2B1/p2P4/2NBPN1P/PPQ2PP1/2KR3R w - - 0 12,-58
r1bqr1k1/3nbppp/2p2n2/1p1p2B1/p2P2P1/2NBPN1P/PPQ2P2/1K1R3R b - - 0 13,-44
r1bqr1k1/3nbp1p/2p2np1/1p1p2B1/3P2P1/p1NBPN1P/PPQ2P2/1K4RR w - - 0 15,-85
r1bqr1k1/4bp1p/2p2np1/3p4/1p1P2P1/pPNBPN1P/P1Q2P2/1K4RR w - - 0 17,-81
r2qr1k1/4bp1p/b1p2np1/3p4/Np1P2P1/pP1BPN1P/P1Q2P2/1K4RR w - - 2 18,-78
r1bqr1k1/3nbp1p/2p2np1/3p2B1/1p1P2P1/pPNBPN1P/P1Q2P2/1K4RR w - - 0 16,-92
r1bqr1k1/3nbp1p/2p2Bp1/3p4/1p1P2P1/pPNBPN1P/P1Q2P2/1K4RR b - - 0 16,-89
r1bqr1k1/4bp1p/2p2np1/3p4/Np1P2P1/pP1BPN1P/P1Q2P2/1K4RR b - - 1 17,-80
r1bqr1k1/3nbp1p/2p2np1/1p1p2B1/3P2P1/pPNBPN1P/P1Q2P2/1K4RR b - - 0 15,-78
r2qr1k1/4bp1p/b1p2np1/3pN3/Np1P2P1/pP1BP2P/P1Q2P2/1K4RR b - - 3 18,-72
r2qr1k1/4bp1p/2p2np1/3p4/Np1P2P1/pP1NP2P/P1Q2P2/1K4RR b - - 0 19,-65
r2qr1k1/4bp1p/2p2np1/3pN3/Np1P2P1/pP1bP2P/P1Q2P2/1K4RR w - - 0 19,-68
3qr1k1/4bp1p/2p2np1/3p4/rp1P2P1/pP1NP2P/P1Q2P2/1K4RR w - - 0 20,53
3qr1k1/4bp1p/2p2np1/3p4/Pp1P2P1/p2NP2P/P1Q2P2/1K4RR b - - 0 20,85
3qr1k1/4bp1p/5np1/2pp4/Pp1P2P1/p2NP2P/P1Q2P2/1K4RR w - - 0 21,80
3qr1k1/4bp1p/5np1/2Np4/Pp1P2P1/p3P2P/P1Q2P2/1K4RR b - - 0 21,81
3qr1k1/5p1p/5np1/2Qp4/Pp1P2P1/p3P2P/P4P2/1K4RR b - - 0 22,87
3qr1k1/5p1p/5np1/2bp4/Pp1P2P1/p3P2P/P1Q2P2/1K4RR w - - 0 22,22
3qr1k1/5p1p/6p1/3p4/Pp1Pn1P1/p3P2P/P1Q2P2/1K4RR b - - 2 23,93
4r1k1/5p1p/5qp1/3p4/Pp1Pn1P1/p3P2P/P1Q2P2/1KR4R b - - 4 24,37
3qr1k1/5p1p/6p1/2Qp4/Pp1Pn1P1/p3P2P/P4P2/1K4RR w - - 1 23,20
4r1k1/5p1p/5qp1/3p4/Pp1Pn1P1/p3P2P/P1Q2P2/1K4RR w - - 3 24,56
4r1k1/5p1p/6p1/3p4/Pp1P2P1/p3P2P/P4n2/1KR4R w - - 0 26,381
4r1k1/5p1p/6p1/3p4/Pp1Pn1P1/p3P2P/P1Q2q2/1KR4R w - - 0 25,361
4r1k1/5p1p/6p1/3p4/Pp1Pn1P1/p3P2P/P4Q2/1KR4R b - - 0 25,383
4r1k1/5p1p/6p1/3p4/Pp1Pn1P1/p3P2P/P7/1KR2R2 w - - 2 27,387
4r1k1/5p1p/6p1/3p4/Pp1P2P1/p3P2P/P4n2/1KR2R2 b - - 1 26,380
4r1k1/5p1p/6p1/3p4/Pp1Pn1P1/p3P2P/P1K5/2R2R2 b - - 3 27,385
6k1/4Rp1p/6p1/3p4/Pp1P2P1/pKn4r/P7/5R2 b - - 1 30,0
6k1/4Rp1p/6p1/3p4/Pp1P2P1/pK5r/n7/5R2 w - - 0 31,0
6k1/4Rp1p/6p1/3p4/Pp1P2P1/p6r/K7/5R2 b - - 0 31,0
6k1/4Rp1p/6p1/3p4/Pp1P2P1/p7/K6r/5R2 w - - 1 32,0
6k1/4Rp1p/6p1/3p4/Pp1P2P1/p7/7r/1K3R2 b - - 2 32,0
6k1/4Rp1p/6p1/3p4/P2P2P1/pp6/7r/1K3R2 w - - 0 33,0
6k1/1R3p1p/6p1/3p4/P2P2P1/pp6/7r/1K3R2 b - - 1 33,0
6k1/1R3p1p/6p1/3p4/P2P2P1/pp6/1r6/1K3R2 w - - 2 34,0
6k1/1R3p1p/6p1/3p4/P2P2P1/pp6/1r6/K4R2 b - - 3 34,0
6k1/1R3p1p/6p1/3p4/P2P2P1/pp6/r7/K4R2 w - - 4 35,0
6k1/1R3p1p/6p1/3p4/P2P2P1/pp6/r7/1K3R2 b - - 5 35,0
4r1k1/5p1p/6p1/3p4/Pp1P2P1/p1n1P2P/P1K5/2R2R2 w - - 4 28,453
rnbqkb1r/ppp1pp1p/5np1/3p4/2PP1B2/2N5/PP2PPPP/R2QKBNR b KQkq - 1 4,33
6k1/5p1p/6p1/3p4/Pp1P2P1/pKn1r2P/P7/2R2R2 w - - 0 29,466
rnbqk2r/ppp1ppbp/5np1/3p4/2PP1B2/2N5/PP2PPPP/R2QKBNR w KQkq - 2 5,22
rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R w KQ - 4 6,14
rnbqk2r/ppp1ppbp/5np1/3p4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 3 5,14
4r1k1/5p1p/6p1/3p4/Pp1P2P1/pKn1P2P/P7/2R2R2 b - - 5 28,455
rnbq1rk1/pp2ppbp/5np1/2pp4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 7,-2
rnbq1rk1/ppp1ppbp/5np1/3p4/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 6,-10
6k1/5p1p/6p1/3p4/Pp1P2P1/pKn1r2P/P7/4RR2 b - - 1 29,440
rnbq1rk1/pp2ppbp/5np1/2Pp4/2P2B2/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 7,-10
rnbq1rk1/pp2pp1p/6p1/2Ppb3/2P1n3/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 9,-30
6k1/5p1p/6p1/3p4/Pp1P2P1/pKn4r/P7/4RR2 w - - 0 30,458
rnbq1rk1/pp2ppbp/6p1/2PpB3/2P1n3/2N1PN2/PP3PPP/R2QKB1R b KQ - 2 8,-19
rnbq1rk1/pp2pp1p/6p1/2PpN3/2P1n3/2N1P3/PP3PPP/R2QKB1R b KQ - 0 9,-14
rnb2rk1/pp2pp1p/6p1/q1PpN3/2PQ4/2P1P3/P4PPP/R3KB1R b KQ - 2 11,-9
rnbq1rk1/pp2pp1p/6p1/2PpN3/2P5/2n1P3/PP3PPP/R2QKB1R w KQ - 0 10,-20
rnb2rk1/pp2pp1p/6p1/q1PpN3/2P5/2P1P3/P4PPP/R2QKB1R w KQ - 1 11,-13
r1b2rk1/pp2pp1p/2n3p1/q1PpN3/2PQ4/2P1P3/P4PPP/R3KB1R w KQ - 3 12,0
rnbq1rk1/pp2ppbp/6p1/2Pp4/2P1nB2/2N1PN2/PP3PPP/R2QKB1R w KQ - 1 8,-7
r1b2rk1/pp2pp1p/2N3p1/q1Pp4/2PQ4/2P1P3/P4PPP/R3KB1R b KQ - 0 12,0
rnbq1rk1/pp2pp1p/6p1/2PpN3/2P5/2P1P3/P4PPP/R2QKB1R b KQ - 0 10,-20
r2r2k1/p3pp1p/2p1b1p1/q1PP4/3Q4/2P1P3/P3BPPP/R4RK1 b - - 0 15,0
r1b2rk1/p3pp1p/2p3p1/q1Pp4/2PQ4/2P1P3/P4PPP/R3KB1R w KQ - 0 13,10
r2r2k1/p3pp1p/2p1b1p1/q1Pp4/2PQ4/2P1P3/P3BPPP/R4RK1 w - - 4 15,0
r1b2rk1/p3pp1p/2p3p1/q1Pp4/2PQ4/2P1P3/P3BPPP/R3K2R b KQ - 1 13,0
r5k1/p3pp1p/2p1b1p1/q1Pr4/3Q4/2P1P3/P3BPPP/R4RK1 w - - 0 16,0
r5k1/p3pp1p/2p1b1p1/q1Pr4/1Q6/2P1P3/P3BPPP/R4RK1 b - - 1 16,0
r1br2k1/p3pp1p/2p3p1/q1Pp4/2PQ4/2P1P3/P3BPPP/R4RK1 b - - 3 14,0
r5k1/p3pp1p/2p1b1p1/2qr4/1Q6/2P1P3/P3BPPP/R4RK1 w - - 0 17,0
r1br2k1/p3pp1p/2p3p1/q1Pp4/2PQ4/2P1P3/P3BPPP/R3K2R w KQ - 2 14,0
r5k1/p3pp1p/2p1b1p1/2qr4/1Q6/2P1PB2/P4PPP/R4RK1 b - - 1 17,-14
r5k1/4pp1p/2p1b1p1/p1qr4/1Q6/2P1PB2/P4PPP/R4RK1 w - - 0 18,-16
r5k1/1Q2pp1p/2p1b1p1/p1qr4/8/2P1PB2/P4PPP/R4RK1 b - - 1 18,-18
r2r2k1/4pp1p/2Q1b1p1/p1q5/8/2P1PB2/P4PPP/R4RK1 b - - 0 19,-26
r2r2k1/4pp1p/2q1b1p1/p7/8/2P1PB2/P4PPP/R4RK1 w - - 0 20,0
r2r2k1/1Q2pp1p/2p1b1p1/p1q5/8/2P1PB2/P4PPP/R4RK1 w - - 2 19,-13
r2r2k1/4pp1p/2B1b1p1/p7/8/2P1P3/P4PPP/R4RK1 b - - 0 20,-6
2rr2k1/4pp1p/2B1b1p1/p7/8/2P1P3/P4PPP/R4RK1 w - - 1 21,-16
3r2k1/4pp1p/4b3/pB4p1/P7/2r1P2P/5PP1/R4RK1 b - - 0 23,-13
3r2k1/4pp1p/4b1p1/pB6/8/2r1P3/P4PPP/R4RK1 w - - 0 22,-22
2rr2k1/4pp1p/4b1p1/pB6/8/2P1P3/P4PPP/R4RK1 b - - 2 21,-14
3r2k1/4pp1p/4b3/pB4p1/P7/2r1P3/5PPP/R4RK1 w - - 0 23,-7
3r2k1/4pp1p/4b1p1/pB6/P7/2r1P3/5PPP/R4RK1 b - - 0 22,-6
3r4/4ppkp/4b3/pB4p1/P7/2r1P2P/5PP1/2R2RK1 b - - 2 24,-28
3r4/4ppkp/4b3/pB4p1/P7/2r1P2P/5PP1/R4RK1 w - - 1 24,-13
rnbqkbnr/ppp1pppp/3p4/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,70
2r5/4ppkp/4b3/pB4p1/P7/2r1P2P/5PP1/2R2RK1 w - - 3 25,-13
rn1qkbnr/ppp1pppp/3p4/8/3P2b1/4PN2/PPP2PPP/RNBQKB1R b KQkq - 0 3,76
rnbqkbnr/ppp1pppp/3p4/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,68
rn1qkb1r/ppp1pppp/3p1n2/8/2PP2b1/4PN2/PP3PPP/RNBQKB1R b KQkq - 0 4,76
rn1qkbnr/ppp1pppp/3p4/8/3P2b1/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3,98
rn1qkb1r/ppp1pppp/3p1n2/8/3P2b1/4PN2/PPP2PPP/RNBQKB1R w KQkq - 1 4,75
r2qkb1r/pppnpppp/3p1n2/8/2PP2b1/4PN2/PP3PPP/RNBQKB1R w KQkq - 1 5,80
r2qkb1r/pppn1ppp/3p1n2/4p3/2PP2b1/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 0 6,82
r2qk2r/pppnbppp/3p1n2/4p3/2PPP1b1/2N2N2/PP2BPPP/R1BQK2R b KQkq - 0 7,44
r2qkb1r/pppnpppp/3p1n2/8/2PP2b1/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 2 5,75
r2qk2r/pp1nbppp/2pp1n2/4p3/2PPP1b1/2N2N2/PP2BPPP/R1BQK2R w KQkq - 0 8,63
r2qk2r/pppnbppp/3p1n2/4p3/2PP2b1/2N1PN2/PP2BPPP/R1BQK2R w KQkq - 2 7,65
r2qkb1r/pppn1ppp/3p1n2/4p3/2PP2b1/2N1PN2/PP2BPPP/R1BQK2R b KQkq - 1 6,73
r2qk2r/pp1nbppp/2pp1n2/4p3/2PPP1b1/2N1BN2/PP2BPPP/R2QK2R b KQkq - 1 8,55
r2q1rk1/1p1nbppp/p1pp1n2/4p3/2PPP1b1/2N1BN2/PP2BPPP/R2Q1RK1 w - - 0 10,54
r2q1rk1/pp1nbppp/2pp1n2/4p3/2PPP1b1/2N1BN2/PP2BPPP/R2Q1RK1 b - - 3 9,58
r2qr1k1/1p1nbppp/p1pp1n2/4p3/2PPP1b1/P1N1BN2/1P2BPPP/R2Q1RK1 w - - 1 11,63
r2q1rk1/pp1nbppp/2pp1n2/4p3/2PPP1b1/2N1BN2/PP2BPPP/R2QK2R w KQ - 2 9,65
r2q1rk1/1p1nbppp/p1pp1n2/4p3/2PPP1b1/P1N1BN2/1P2BPPP/R2Q1RK1 b - - 0 10,48
r2qr1k1/1p1nbppp/p2p1n2/3Pp3/4P1b1/P1N1BN2/1P2BPPP/R2Q1RK1 b - - 0 12,65
2rqr1k1/1p1nbppp/p2p1n2/3Pp3/4P1b1/P1N1B3/1P1NBPPP/R2Q1RK1 b - - 2 13,66
2rqr1k1/1p1nbppp/p2p1n2/3Pp3/4P1b1/P1N1BN2/1P2BPPP/R2Q1RK1 w - - 1 13,71
r2qr1k1/1p1nbppp/p1pp1n2/3Pp3/2P1P1b1/P1N1BN2/1P2BPPP/R2Q1RK1 b - - 0 11,65
2rqr1k1/1p1nbppp/p2p1n2/3Pp3/4P3/P1N1B3/1P1NbPPP/R2Q1RK1 w - - 0 14,59
r2qr1k1/1p1nbppp/p2p1n2/3pp3/2P1P1b1/P1N1BN2/1P2BPPP/R2Q1RK1 w - - 0 12,59
2rqr1k1/1p1nbppp/p2p1n2/3Pp3/4P3/P1N1B3/1P1NQPPP/R4RK1 b - - 0 14,73
2r1r1k1/1pqnbppp/p2p1n2/3Pp3/4P3/P1N1B3/1P1NQPPP/R1R3K1 b - - 2 15,131
1qr1r1k1/1p1nbppp/p2p1n2/3Pp3/4P3/P1N1B3/1P1NQPPP/R1R3K1 w - - 3 16,137
1q2r1k1/1prnbppp/p2p1n2/3Pp3/P3P3/2N1B3/1P1NQPPP/R1R3K1 w - - 1 17,143
2r1r1k1/1pqnbppp/p2p1n2/3Pp3/4P3/P1N1B3/1P1NQPPP/R4RK1 w - - 1 15,117
1q2r1k1/1prnbppp/p2p1n2/P2Pp3/4P3/2N1B3/1P1NQPPP/R1R3K1 b - - 0 17,134
1qr1r1k1/1p1nbppp/p2p1n2/3Pp3/P3P3/2N1B3/1P1NQPPP/R1R3K1 b - - 0 16,135
1q2r1k1/1prnbpp1/p2p1n1p/P2Pp3/4P3/2N1B3/1P1NQPPP/R1R3K1 w - - 0 18,147
1q2r1k1/1prnbppn/p2p3p/P2Pp3/4P3/2N1B1P1/1P1NQP1P/R1R3K1 w - - 1 19,157
1q2r1k1/1prnbppn/p2p3p/P2Pp3/4P2P/2N1B1P1/1P1NQP2/R1R3K1 b - - 0 19,161
1q2r1k1/1prnbpp1/p2p1n1p/P2Pp3/4P3/2N1B1P1/1P1NQP1P/R1R3K1 b - - 0 18,135
1qr3k1/1prnbpp1/p2p1n1p/P2Pp3/R3P2P/2N1B1P1/1P1NQPK1/2R5 b - - 4 21,167
1q2r1k1/1prnbpp1/p2p1n1p/P2Pp3/4P2P/2N1B1P1/1P1NQP2/R1R3K1 w - - 1 20,163
1qr3k1/1prnbpp1/p2p1n1p/P2Pp3/4P2P/2N1B1P1/1P1NQPK1/R1R5 w - - 3 21,163
1q2r1k1/1prnbpp1/p2p1n1p/P2Pp3/4P2P/2N1B1P1/1P1NQPK1/R1R5 b - - 2 20,152
1qr3k1/1pr1bpp1/p2p1n1p/P1nPp3/2R1P2P/2N1B1P1/1P1NQPK1/2R5 b - - 6 22,155
1qr3k1/1pr1bpp1/p2p1n1p/P1nPp3/R3P2P/2N1B1P1/1P1NQPK1/2R5 w - - 5 22,153
1qr3k1/1prnbpp1/p2p1n1p/P2Pp3/2R1P2P/2N1B1P1/1P1NQPK1/2R5 w - - 7 23,165
1qr3k1/1pr1bpp1/p2p1n1p/P1nPp3/1R2P2P/2N1B1P1/1P1NQPK1/2R5 w - - 9 24,184
1qr3k1/1pr1bpp1/p2p1n1p/P1nPp3/1R2P2P/2N1B1P1/1P1NQPK1/R7 b - - 10 24,167
1q3rk1/1pr1bpp1/p2p1n1p/P1nPp3/2R1P2P/2N1B1P1/1P1NQPK1/R7 b - - 12 25,166
1qr3k1/1prnbpp1/p2p1n1p/P2Pp3/1R2P2P/2N1B1P1/1P1NQPK1/2R5 b - - 8 23,167
1qr3k1/1pr1bpp1/p2p1n1p/P1nPp3/2R1P2P/2N1B1P1/1P1NQPK1/R7 w - - 13 26,170
1qr3k1/1pr1bpp1/p2p1n1p/P1nPp3/2R1P2P/R1N1B1P1/1P1NQPK1/8 b - - 14 26,175
1q3rk1/1pr1bpp1/p2p1n1p/P1nPp3/1R2P2P/2N1B1P1/1P1NQPK1/R7 w - - 11 25,176
1qr3k1/1pr1bp2/p2p1np1/P1nPp2p/2R1P2P/R1N1BPP1/1P1NQ1K1/8 w - - 0 28,177
1qr3k1/1pr1bpp1/p2p1n2/P1nPp2p/2R1P2P/R1N1B1P1/1P1NQPK1/8 w - - 0 27,173
1qr3k1/1pr1bpp1/p2p1n2/P1nPp2p/2R1P2P/R1N1BPP1/1P1NQ1K1/8 b - - 0 27,175
1qr3k1/1prnbp2/p2p1np1/PP1Pp2p/2R1P2P/R1N1BPP1/3NQ1K1/8 b - - 0 29,170
1qr3k1/1p1nbp2/p2p1np1/PP1Pp2p/2r1P2P/R1N1BPP1/3NQ1K1/8 w - - 0 30,163
1qr3k1/1pr1bp2/p2p1np1/P1nPp2p/1PR1P2P/R1N1BPP1/3NQ1K1/8 b - - 0 28,173
1qr3k1/1p1nbp2/p2p1np1/PP1Pp2p/2N1P2P/R1N1BPP1/4Q1K1/8 b - - 0 30,180
1qr3k1/1prnbp2/p2p1np1/P2Pp2p/1PR1P2P/R1N1BPP1/3NQ1K1/8 w - - 1 29,177
1qr3k1/1p1nbp2/3p1np1/Pp1Pp2p/2N1P2P/R1N1BPP1/4Q1K1/8 w - - 0 31,272
1qr5/1p1nbpk1/3p1np1/PN1Pp2p/2N1P2P/R3BPP1/4Q1K1/8 w - - 1 32,290
1q6/Nprnbpk1/3p1np1/P2Pp2p/2N1P2P/R3BPP1/4Q1K1/8 w - - 3 33,289
1q6/Nprnbpk1/3p1np1/P2Pp2p/2N1P2P/R3BPP1/Q5K1/8 b - - 4 33,273
5q2/Nprnbpk1/3p1np1/P2Pp2p/2N1P2P/R3BPP1/Q5K1/8 w - - 5 34,270
1qr3k1/1p1nbp2/3p1np1/PN1Pp2p/2N1P2P/R3BPP1/4Q1K1/8 b - - 0 31,264
5q2/Nprnbpk1/1N1p1np1/P2Pp2p/4P2P/R3BPP1/Q5K1/8 b - - 6 34,247
5q2/Npr1bpk1/1n1p1np1/P2Pp2p/4P2P/R3BPP1/Q5K1/8 w - - 0 35,444
5q2/Np1rbpk1/1P1p1np1/3Pp2p/4P2P/R3BPP1/Q5K1/8 w - - 1 36,468
5q2/1p1rbpk1/1PNp1np1/3Pp2p/4P2P/R3BPP1/Q5K1/8 b - - 2 36,439
5q2/Npr1bpk1/1P1p1np1/3Pp2p/4P2P/R3BPP1/Q5K1/8 b - - 0 35,447
1qr5/Np1nbpk1/3p1np1/P2Pp2p/2N1P2P/R3BPP1/4Q1K1/8 b - - 2 32,308
r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,37
r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,35
